Reconstruction Coord z;Map Coord z;Error z;
0,012242;0,192301;0,180058;
0,012303;0,187298;0,174995;
0,011869;0,190329;0,178460;
0,012181;0,183359;0,171177;
0,011110;0,734951;0,723841;
0,011844;0,000000;0,011844;
0,011010;0,000000;0,011010;
0,010957;0,000000;0,010957;
0,012246;0,196391;0,184146;
0,011594;0,236929;0,225335;
0,002240;0,000000;0,002240;
0,010271;0,000000;0,010271;
0,000720;0,000000;0,000720;
0,046661;0,000000;0,046661;
0,006127;0,000000;0,006127;
0,011841;0,203125;0,191284;
0,011521;0,203125;0,191604;
0,012509;0,200734;0,188224;
0,012509;0,200734;0,188224;
0,046697;0,214750;0,168053;
0,045231;0,240026;0,194795;
0,011721;0,371815;0,360094;
0,011721;0,371815;0,360094;
0,043963;0,000000;0,043963;
0,006887;0,213868;0,206981;
0,047639;0,218339;0,170700;
0,011091;0,218339;0,207248;
0,012615;0,370858;0,358243;
0,011933;0,370858;0,358925;
0,012617;0,237377;0,224761;
0,008798;0,236614;0,227816;
0,011830;0,236944;0,225115;
0,001549;0,236944;0,235395;
0,057644;0,000000;0,057644;
0,072431;0,357282;0,284852;
0,007211;0,235176;0,227964;
0,012624;0,370693;0,358069;
0,073487;0,358010;0,284524;
0,122864;0,368450;0,245587;
0,012480;0,234380;0,221900;
0,007520;0,234641;0,227121;
0,041812;0,235496;0,193684;
0,007712;0,235075;0,227362;
0,010847;0,233179;0,222332;
0,075917;0,335495;0,259578;
0,082144;0,233764;0,151620;
0,082144;0,233764;0,151620;
0,012317;0,233209;0,220891;
0,011347;0,233209;0,221862;
0,007575;0,233758;0,226183;
0,011431;0,339435;0,328005;
0,009208;0,233262;0,224055;
0,012180;0,233777;0,221596;
0,007086;0,233777;0,226690;
0,006447;0,233777;0,227330;
0,011455;0,343737;0,332283;
0,010947;0,232585;0,221638;
0,012368;0,350539;0,338171;
0,011435;0,350539;0,339103;
0,004759;0,325872;0,321113;
0,004106;0,325872;0,321766;
0,012795;0,232159;0,219364;
