Reconstruction Coord z;Map Coord z;Error z;
0,009026;0,034068;0,025042;
0,005890;0,034068;0,028178;
0,007591;0,034005;0,026414;
0,006207;0,028281;0,022074;
0,005909;0,028281;0,022372;
0,007924;0,028602;0,020678;
0,007717;0,033443;0,025725;
0,005801;0,034995;0,029194;
0,007762;0,044827;0,037065;
0,008588;0,032921;0,024333;
0,006670;0,032921;0,026250;
0,008276;0,036093;0,027817;
0,008276;0,036093;0,027817;
0,008276;0,036093;0,027817;
0,012184;0,041982;0,029798;
0,000999;0,037022;0,036022;
0,014351;0,031254;0,016903;
0,011410;0,031254;0,019843;
0,006430;0,034967;0,028537;
0,008322;0,038979;0,030657;
0,006049;0,034481;0,028432;
0,005868;0,038120;0,032252;
0,001697;0,028385;0,026688;
0,005726;0,031499;0,025774;
0,053643;0,980229;0,926586;
0,015934;0,044215;0,028281;
0,008850;0,037555;0,028705;
0,007473;0,045182;0,037709;
0,006711;0,045182;0,038471;
0,008592;0,000000;0,008592;
0,008593;0,034495;0,025902;
0,011836;0,045056;0,033220;
0,007974;0,034996;0,027022;
0,007974;0,034996;0,027022;
0,006683;0,028624;0,021942;
0,006683;0,028624;0,021942;
0,063350;0,046508;0,016842;
0,005958;0,034371;0,028413;
0,008040;0,033462;0,025422;
0,012113;0,047140;0,035027;
0,006523;0,047140;0,040618;
0,008683;0,039504;0,030820;
0,007568;0,046288;0,038720;
0,008612;0,034975;0,026363;
0,008612;0,034975;0,026363;
0,007991;0,032068;0,024077;
0,007970;0,032068;0,024097;
0,007970;0,032068;0,024097;
0,008583;0,034466;0,025883;
0,007948;0,046903;0,038955;
0,008471;0,028617;0,020146;
0,008485;0,028321;0,019836;
0,008515;0,036416;0,027900;
0,010968;0,064641;0,053673;
0,008764;0,047344;0,038581;
0,005829;0,034764;0,028935;
0,008627;0,031926;0,023300;
0,006972;0,035472;0,028500;
0,008648;0,036120;0,027472;
0,008648;0,036120;0,027472;
0,013275;0,036413;0,023138;
0,006483;0,036413;0,029930;
0,022101;0,032846;0,010744;
0,018781;0,032846;0,014065;
0,008817;0,048782;0,039965;
0,005974;0,035546;0,029571;
0,023970;0,034704;0,010734;
0,005855;0,034779;0,028924;
0,042679;0,032246;0,010433;
0,006987;0,033626;0,026639;
0,048157;0,976979;0,928822;
0,006428;0,878695;0,872267;
0,022267;0,031661;0,009393;
0,005846;0,031661;0,025815;
0,008697;0,045238;0,036542;
0,008451;0,045238;0,036787;
0,008526;0,028646;0,020120;
0,008503;0,028755;0,020252;
0,022350;0,033443;0,011093;
0,020893;0,033443;0,012550;
0,015382;0,050994;0,035613;
0,007127;0,032428;0,025301;
0,006405;0,032428;0,026023;
0,013672;0,033618;0,019945;
0,014404;0,031926;0,017522;
0,008694;0,031893;0,023198;
0,008551;0,030636;0,022085;
0,008551;0,030636;0,022085;
0,008660;0,033928;0,025267;
0,007174;0,038770;0,031596;
0,006261;0,032900;0,026639;
0,007020;0,033662;0,026642;
0,025613;0,032071;0,006457;
0,007627;0,033128;0,025501;
0,024331;0,032591;0,008260;
0,008600;0,031967;0,023367;
0,016354;0,052666;0,036312;
0,016399;0,052671;0,036272;
0,016399;0,052671;0,036272;
0,029197;0,032424;0,003227;
0,022959;0,869511;0,846553;
0,000800;0,869511;0,868712;
0,023791;0,042485;0,018694;
0,008474;0,030950;0,022475;
0,017228;0,046857;0,029629;
0,009867;0,046857;0,036990;
0,010095;0,052812;0,042718;
0,008570;0,031600;0,023030;
0,007146;0,000000;0,007146;
0,026412;0,882575;0,856163;
0,026412;0,882575;0,856163;
0,008624;0,033454;0,024831;
0,007486;0,052957;0,045471;
0,000365;0,043117;0,042752;
0,008604;0,032981;0,024378;
0,006838;0,586508;0,579670;
0,008585;0,033575;0,024990;
0,001929;0,048798;0,046869;
0,008550;0,030097;0,021547;
0,008556;0,032156;0,023600;
0,008556;0,032156;0,023600;
0,008599;0,031003;0,022404;
0,008581;0,034347;0,025766;
0,006877;0,053127;0,046249;
0,006877;0,053127;0,046249;
0,006249;0,053127;0,046877;
0,021021;0,051959;0,030939;
0,006724;0,626368;0,619644;
0,011390;0,033236;0,021846;
0,006797;0,053405;0,046609;
0,006076;0,053405;0,047329;
0,008566;0,030313;0,021747;
0,000684;0,047165;0,046481;
0,000684;0,047165;0,046481;
0,009210;0,046876;0,037666;
0,006733;0,046876;0,040143;
0,008659;0,034386;0,025727;
0,008585;0,033926;0,025341;
0,023166;0,628475;0,605309;
0,008600;0,033926;0,025326;
0,006277;0,052765;0,046488;
0,006208;0,052765;0,046556;
0,008587;0,032552;0,023965;
0,008587;0,032552;0,023965;
0,011128;0,052968;0,041840;
0,008610;0,035129;0,026519;
0,008610;0,035129;0,026519;
0,008613;0,035129;0,026516;
0,008613;0,035129;0,026516;
0,010867;0,051486;0,040619;
0,009561;0,051486;0,041926;
0,007028;0,600497;0,593468;
0,008582;0,033407;0,024825;
0,007039;0,035481;0,028442;
0,008583;0,031970;0,023387;
0,008583;0,031970;0,023387;
0,008585;0,034698;0,026113;
0,005861;0,054357;0,048495;
